,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan
0,0.0572916666666666,0.0625,0.0104166666666666,0.2708333333333333,0.1770833333333333,0.0364583333333333,0.0364583333333333,0.0208333333333333,0.0104166666666666,0.2239583333333333,0.2760416666666667,0.2708333333333333,0.0,0.0052083333333333,0.0,0.0104166666666666,0.0416666666666666,0.0104166666666666,0.0052083333333333,0.0,0.0,0.1458333333333333,0.0104166666666666,0.7291666666666666,0.0,0.0,0.0,0.1614583333333333,0.0052083333333333,0.6666666666666666,0.0,0.0,0.0,0.015625,0.0,0.0052083333333333,0.0208333333333333,0.1770833333333333,0.0,0.0052083333333333,0.015625,0.0885416666666666,0.0,0.0,0.2135416666666666,0.671875,0.0,0.0,0.0208333333333333,0.046875,0.0052083333333333,0.0,0.0208333333333333,0.0989583333333333,0.0,0.0052083333333333,0.21875,0.640625,0.0,0.0
1,0.0833333333333333,0.109375,0.0,0.0364583333333333,0.140625,0.0208333333333333,0.0,0.0052083333333333,0.0,0.0104166666666666,0.0,0.2135416666666666,0.0,0.0,0.0052083333333333,0.015625,0.0052083333333333,0.171875,0.0,0.0,0.0,0.0416666666666666,0.0,0.7291666666666666,0.0,0.0,0.0,0.03125,0.0052083333333333,0.6822916666666666,0.0,0.0,0.0052083333333333,0.015625,0.0,0.578125,0.1197916666666666,0.28125,0.0,0.0,0.1145833333333333,0.53125,0.0,0.0,0.1302083333333333,0.3385416666666667,0.0,0.0,0.0052083333333333,0.0208333333333333,0.0,0.0052083333333333,0.0260416666666666,0.0729166666666666,0.0,0.0052083333333333,0.0520833333333333,0.2291666666666666,0.0104166666666666,0.0052083333333333
2,0.1041666666666666,0.0208333333333333,0.0,0.0520833333333333,0.234375,0.0416666666666666,0.0052083333333333,0.0,0.0,0.0989583333333333,0.0260416666666666,0.7760416666666666,0.0,0.0,0.0,0.0677083333333333,0.0052083333333333,0.8333333333333334,0.0052083333333333,0.0,0.0,0.0677083333333333,0.0208333333333333,0.8541666666666666,0.0,0.0,0.0,0.046875,0.015625,0.8645833333333334,0.0052083333333333,0.0,0.0,0.0364583333333333,0.0,0.8072916666666666,0.0104166666666666,0.2552083333333333,0.0,0.0,0.0104166666666666,0.0,0.0,0.0052083333333333,0.0104166666666666,0.0104166666666666,0.0052083333333333,0.0,0.0052083333333333,0.0052083333333333,0.0,0.0,0.0,0.0052083333333333,0.0,0.0,0.0260416666666666,0.0260416666666666,0.0,0.0
3,0.09375,0.0520833333333333,0.0052083333333333,0.1875,0.2239583333333333,0.0260416666666666,0.03125,0.015625,0.0,0.1458333333333333,0.4479166666666667,0.1458333333333333,0.140625,0.0052083333333333,0.0,0.09375,0.3125,0.1770833333333333,0.0,0.0,0.0,0.078125,0.0052083333333333,0.7864583333333334,0.0,0.0,0.0052083333333333,0.0208333333333333,0.0052083333333333,0.59375,0.0,0.0,0.0,0.0260416666666666,0.0,0.28125,0.0260416666666666,0.1145833333333333,0.0,0.0,0.046875,0.15625,0.0,0.015625,0.0416666666666666,0.1666666666666666,0.0,0.0,0.015625,0.0260416666666666,0.0,0.0104166666666666,0.0625,0.125,0.0,0.0052083333333333,0.0989583333333333,0.4427083333333333,0.0,0.0
4,0.1458333333333333,0.0989583333333333,0.0,0.2760416666666667,0.0677083333333333,0.0208333333333333,0.0989583333333333,0.0520833333333333,0.0,0.09375,0.1875,0.0729166666666666,0.0052083333333333,0.0,0.0,0.1145833333333333,0.0104166666666666,0.8125,0.0,0.0,0.0,0.1510416666666666,0.0364583333333333,0.5208333333333334,0.0052083333333333,0.0,0.0,0.2135416666666666,0.015625,0.5833333333333334,0.0,0.0,0.0,0.140625,0.0104166666666666,0.7395833333333334,0.046875,0.0625,0.0,0.0,0.1927083333333333,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0364583333333333,0.0208333333333333,0.0,0.0,0.015625,0.0260416666666666,0.0,0.0052083333333333,0.0052083333333333,0.0104166666666666,0.0,0.0
5,0.109375,0.0520833333333333,0.0052083333333333,0.1458333333333333,0.1875,0.0104166666666666,0.0364583333333333,0.0052083333333333,0.0052083333333333,0.0989583333333333,0.09375,0.4375,0.0,0.0,0.0,0.0885416666666666,0.0,0.640625,0.0052083333333333,0.0,0.0,0.1354166666666666,0.0104166666666666,0.6041666666666666,0.0,0.0,0.0,0.109375,0.0,0.6614583333333334,0.0,0.0,0.0,0.0729166666666666,0.0,0.3645833333333333,0.03125,0.1822916666666666,0.0,0.0104166666666666,0.03125,0.1510416666666666,0.0,0.0208333333333333,0.0260416666666666,0.125,0.0,0.0,0.0416666666666666,0.0885416666666666,0.0052083333333333,0.0052083333333333,0.0416666666666666,0.015625,0.0,0.0,0.046875,0.28125,0.0052083333333333,0.0
6,0.0416666666666666,0.0416666666666666,0.0,0.2395833333333333,0.125,0.0625,0.0625,0.0364583333333333,0.0,0.1041666666666666,0.0833333333333333,0.578125,0.015625,0.0104166666666666,0.0,0.2135416666666666,0.0208333333333333,0.5260416666666666,0.0104166666666666,0.0052083333333333,0.0,0.2083333333333333,0.1197916666666666,0.5416666666666666,0.0,0.0,0.0,0.0885416666666666,0.015625,0.6979166666666666,0.0,0.0,0.0,0.0416666666666666,0.015625,0.8541666666666666,0.0729166666666666,0.109375,0.0,0.0,0.0416666666666666,0.0729166666666666,0.0,0.0104166666666666,0.0729166666666666,0.109375,0.0104166666666666,0.0052083333333333,0.0208333333333333,0.0052083333333333,0.0,0.0104166666666666,0.1041666666666666,0.046875,0.0,0.0,0.0260416666666666,0.0260416666666666,0.0052083333333333,0.0
7,0.1666666666666666,0.125,0.0052083333333333,0.1145833333333333,0.1145833333333333,0.0416666666666666,0.0729166666666666,0.0260416666666666,0.0,0.4375,0.1666666666666666,0.125,0.0,0.0,0.0,0.1041666666666666,0.0,0.8489583333333334,0.0,0.0,0.0,0.1666666666666666,0.0,0.8177083333333334,0.0,0.0,0.0,0.25,0.0,0.71875,0.0052083333333333,0.0,0.0052083333333333,0.109375,0.0,0.859375,0.0572916666666666,0.109375,0.0,0.0,0.0208333333333333,0.0989583333333333,0.0,0.0,0.0052083333333333,0.0,0.0,0.0,0.0,0.0052083333333333,0.0,0.0,0.0,0.0052083333333333,0.0052083333333333,0.0,0.0,0.0,0.0,0.0
8,0.0595238095238095,0.1388888888888889,0.0208333333333333,0.1875,0.0972222222222222,0.0347222222222222,0.0059523809523809,0.0138888888888888,0.0,0.0833333333333333,0.0555555555555555,0.6944444444444444,0.0059523809523809,0.0,0.0,0.0902777777777777,0.0138888888888888,0.6319444444444444,0.0,0.0,0.0069444444444444,0.0972222222222222,0.0,0.8263888888888888,0.0119047619047619,0.0,0.0,0.125,0.0069444444444444,0.7708333333333334,0.0059523809523809,0.0,0.0,0.0555555555555555,0.0,0.7777777777777778,0.0260416666666666,0.1041666666666666,0.0,0.0,0.0364583333333333,0.0572916666666666,0.0,0.0,0.09375,0.078125,0.0,0.0,0.0052083333333333,0.0,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.0,0.0,0.0,0.015625,0.0104166666666666,0.0,0.0
9,0.0357142857142857,0.0486111111111111,0.0138888888888888,0.2777777777777778,0.0972222222222222,0.0138888888888888,0.0476190476190476,0.0277777777777777,0.0069444444444444,0.1597222222222222,0.0833333333333333,0.2291666666666666,0.0892857142857142,0.0347222222222222,0.0069444444444444,0.0972222222222222,0.1388888888888889,0.0972222222222222,0.0178571428571428,0.0069444444444444,0.0069444444444444,0.0763888888888889,0.6111111111111112,0.0694444444444444,0.0,0.0,0.0069444444444444,0.1388888888888889,0.0,0.6458333333333334,0.0,0.0,0.0,0.0208333333333333,0.0069444444444444,0.0902777777777777,0.0104166666666666,0.0520833333333333,0.0,0.0,0.15625,0.2239583333333333,0.0,0.0,0.0989583333333333,0.296875,0.0,0.0,0.03125,0.0833333333333333,0.0,0.0052083333333333,0.0260416666666666,0.0052083333333333,0.0,0.0104166666666666,0.125,0.640625,0.0,0.0
